"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"DEFA6",4.04597347054557,7.73635024759651,9.33320323615219,1.10155325676759e-13,1.04190235838667e-12,20.5475262436815,"Upregulated"
"GRHL1",1.01737316899766,4.32211352480871,9.29637047080331,1.2798001490123e-13,1.19936304204832e-12,20.3979012652135,"Upregulated"
"SLC5A1",1.0841630610161,6.69341209013052,9.27338694294323,1.40542439732382e-13,1.30707319710542e-12,20.3044934016818,"Upregulated"
"GNA15",1.07976894632158,5.44197460583122,9.24182657782496,1.59835409353843e-13,1.47010100679512e-12,20.1761762254373,"Upregulated"
"DTL",1.20231834129826,7.16334240337704,9.23896400008623,1.61711723786692e-13,1.48661303972327e-12,20.1645347046827,"Upregulated"
"DRAM1",1.04521848486231,6.66137837275984,9.19450071089991,1.93864552355511e-13,1.7627545315816e-12,19.983649917518,"Upregulated"
"LOC730101",1.27776809567141,5.52854270697555,9.18355698864756,2.02717514587495e-13,1.83778508034338e-12,19.9391113317017,"Upregulated"
"SLC7A11",1.31602305079903,5.39781117378728,9.17307573479576,2.11576641948502e-13,1.91488679501057e-12,19.8964485038252,"Upregulated"
"FIRRM",1.26528511232635,5.21623455724688,9.15116127604527,2.31375579394361e-13,2.08522266638456e-12,19.807228047877,"Upregulated"
"ESCO2",1.07336703769928,5.56288401366716,9.12457076629549,2.57913710276052e-13,2.30851022277345e-12,19.6989341811408,"Upregulated"
"CXCL2",1.31686404398876,5.38540984238045,9.08015873013873,3.09227938872702e-13,2.73181136749776e-12,19.5179740390079,"Upregulated"
"DEPDC1",1.20898426069237,5.74139500591762,9.07472531143806,3.16171897616995e-13,2.79046804730302e-12,19.4958279813674,"Upregulated"
"EFCAB7",1.01476310709757,4.90594414299783,9.06928429637877,3.23282393151656e-13,2.84637498339e-12,19.4736494145205,"Upregulated"
"SLC28A3",1.1538549271545,4.79320100578564,9.06253126819656,3.32331078490685e-13,2.9204369810825e-12,19.4461207006989,"Upregulated"
"CXCL11",2.37781365039079,4.53468118243855,9.04948388196553,3.50540151301945e-13,3.07456067665121e-12,19.3929263657655,"Upregulated"
"PRTFDC1",1.09930892934988,6.92925214677683,9.0493482458347,3.50734612533874e-13,3.07479579056943e-12,19.3923733298446,"Upregulated"
"ALDH3A1",1.32003820500757,6.56466013505807,9.01093273378647,4.10406162954888e-13,3.56047730775433e-12,19.2357023600375,"Upregulated"
"LPCAT1",1.37134298733341,6.75909550431956,9.00487617709321,4.20702538043286e-13,3.63775791971422e-12,19.2109950174639,"Upregulated"
"TM4SF1",1.546012092994,8.36489076184555,8.99194834875603,4.43555775800033e-13,3.81021682818389e-12,19.1582507237907,"Upregulated"
"CDC7",1.2394811588406,5.42808467023553,8.96353635265974,4.98254664809392e-13,4.25047558744304e-12,19.0423040738608,"Upregulated"
"LACTB2",1.02053238404276,7.60472966400014,8.94325615213834,5.41391952576311e-13,4.58620249896053e-12,18.9595190488913,"Upregulated"
"MMP10",2.37879884201753,4.71774793919141,8.93917422585054,5.50517438177074e-13,4.65705249823226e-12,18.9428540521317,"Upregulated"
"AZGP1",1.46691490597267,6.03697531572021,8.93542624753852,5.59032189522808e-13,4.71169593559205e-12,18.9275517623636,"Upregulated"
"OLFM4",2.84476915317906,11.6704099316918,8.92774311112604,5.76902214865648e-13,4.84671856190379e-12,18.8961809406758,"Upregulated"
"STIL",1.18200430881881,6.56142993106188,8.91842326610043,5.99350010713669e-13,5.01463466993097e-12,18.8581236913226,"Upregulated"
"TMEM158",1.29753344296194,5.84113375787448,8.88434845361533,6.89144532074037e-13,5.69576868780435e-12,18.7189471953719,"Upregulated"
"KLK12",1.07985452218963,6.42613601743734,8.87287872288327,7.22311368446007e-13,5.95111882178786e-12,18.6720882591969,"Upregulated"
"APCDD1",1.34397628083943,5.66846045039919,8.8725900025353,7.23166600910762e-13,5.95548965455921e-12,18.6709086348889,"Upregulated"
"HELLS",1.04898369732156,5.16796626402339,8.85614054479867,7.73607612597628e-13,6.35946374497557e-12,18.6036951962179,"Upregulated"
"SERPINA1",1.18137365239664,9.84977710746236,8.8546163556701,7.78456427297423e-13,6.39359197341457e-12,18.5974666865978,"Upregulated"
"CHI3L1",1.28125108542408,5.12023057491112,8.82640698155574,8.73907870758997e-13,7.11067894841172e-12,18.4821731432191,"Upregulated"
"DUSP4",1.70765855219314,5.38539596612835,8.77590996547928,1.0750427995939e-12,8.66269110041832e-12,18.2757077565547,"Upregulated"
"MSX2",1.90766020630172,5.2124760574144,8.77090497483794,1.0973495133642e-12,8.83855514936293e-12,18.2552385649216,"Upregulated"
"ZNF367",1.38353634200162,6.50582494971899,8.67774002290369,1.6086473128818e-12,1.26403563488655e-11,17.8740479177134,"Upregulated"
"CASP1",1.13895889244738,9.28923068650069,8.60770458497402,2.14507239672491e-12,1.65744746980295e-11,17.5872984354991,"Upregulated"
"DMKN",1.27426546558326,5.52433200775168,8.55355392776176,2.67999103130245e-12,2.04200396817976e-11,17.3654846375097,"Upregulated"
"CCL20",2.11965168628427,9.62372456245021,8.52874368883781,2.96790619810488e-12,2.2473740575245e-11,17.2638288703753,"Upregulated"
"CENPU",1.04211497515489,7.04626745146472,8.49501357827311,3.4096905965486e-12,2.55971041918548e-11,17.1255999896018,"Upregulated"
"LINC00920",1.40680763558983,4.72448117854314,8.46279085183671,3.89315802145894e-12,2.90010227918590e-11,16.9935228510841,"Upregulated"
"IL17RD",1.24737302050068,4.89177248669366,8.43766254056923,4.31737996412057e-12,3.20051530080725e-11,16.8905086846006,"Upregulated"
"PRUNE2",1.21895166803454,6.04974493874826,8.43407632231151,4.38158788023296e-12,3.24156198965198e-11,16.8758057899347,"Upregulated"
"IFI6",1.74200149854815,7.45208154309953,8.4309178377021,4.43892944579622e-12,3.28265992080253e-11,16.8628563104651,"Upregulated"
"CCNE2",1.24164774714502,5.65720589069644,8.4290197112978,4.47375051876354e-12,3.30707716703439e-11,16.8550740780796,"Upregulated"
"E2F8",1.06237214949513,6.6740323212392,8.41175066322232,4.80339123630609e-12,3.53224519943278e-11,16.7842684210235,"Upregulated"
"FABP6",1.94790436466436,5.54014563560334,8.407048362585,4.89729316208777e-12,3.59553068825819e-11,16.7649872714573,"Upregulated"
"SERPINE2",1.67420683739147,8.63770352705028,8.38169245053608,5.43625128342545e-12,3.97214536008058e-11,16.6610115884083,"Upregulated"
"UCA1",1.79584519438241,6.96424169506931,8.37181388778575,5.66196596210535e-12,4.12392596286784e-11,16.620499924303,"Upregulated"
"NKD1",1.23554800029968,5.85163079294967,8.34922746838345,6.21394177113491e-12,4.49392560870962e-11,16.5278675190213,"Upregulated"
"IRX3",1.54648002649798,4.25880293934128,8.27562007600374,8.41522993910776e-12,5.9936045469218e-11,16.2259326876958,"Upregulated"
"OXGR1",1.35123169344483,4.33718086273942,8.22534043427527,1.03527809970458e-11,7.27192659846115e-11,16.0196497085669,"Upregulated"
"SLC38A5",1.20486153306886,6.07173857989466,8.20150413567213,1.14216034057538e-11,7.97685477766661e-11,15.921848082024,"Upregulated"
"BRIP1",1.00436417846857,5.38047990945562,8.15849805087397,1.36371778695498e-11,9.41663562227196e-11,15.7453819711392,"Upregulated"
"ADORA2B",1.16212039189986,8.1687522274892,8.05032981041238,2.13028643182177e-11,1.43059147417104e-10,15.3015107835416,"Upregulated"
"MKI67",1.00407016208422,7.01303775207563,7.97672034197528,2.88596238340003e-11,1.9032200687363e-10,14.9994625372141,"Upregulated"
"MMP12",1.84682545919792,9.82595772929046,7.88479583936444,4.21662382532258e-11,2.71533992122248e-10,14.6223172622393,"Upregulated"
"PTPN13",1.22220627145621,4.86283778428966,7.7929514826358,6.1587480413074e-11,3.85763111603749e-10,14.245612355877,"Upregulated"
"CBLIF",1.43750459306086,4.2678019683529,7.72549279919475,8.13432981180066e-11,4.99777583746814e-10,13.9690288643667,"Upregulated"
"KRT6B",1.21408181985062,5.55031183681532,7.69835555389471,9.09752476544111e-11,5.5523661962792e-10,13.8577950637043,"Upregulated"
"C4BPB",1.2963012525765,6.181242830681,7.68977917265564,9.42502023143365e-11,5.73316321872283e-10,13.822645003412,"Upregulated"
"S100A8",2.01378534584579,6.14545838878438,7.68085915428439,9.77814069741344e-11,5.93615029429204e-10,13.7860886622038,"Upregulated"
"FAM241A",1.10062417866522,6.91791001382066,7.67344402856595,1.00817271040519e-10,6.11235950705162e-10,13.7557013979565,"Upregulated"
"TIGAR",1.00847660650292,7.77206932059114,7.65412444603635,1.09176674814138e-10,6.56276701439297e-10,13.6765368962575,"Upregulated"
"SPINK4",2.07714291650067,10.7479720581889,7.64106405338848,1.15216643732428e-10,6.89870468838631e-10,13.6230264668594,"Upregulated"
"TMEM231",1.02510181512525,4.77317470177314,7.54710249796795,1.69714070488892e-10,9.95380893113619e-10,13.2382154845506,"Upregulated"
"ANO6",1.00853544391587,8.45334306202236,7.47115635607908,2.32063299329968e-10,1.33753642668498e-09,12.9274252134084,"Upregulated"
"LINC00668",1.56471915054872,7.45866883461808,7.45233221003104,2.50771075354953e-10,1.43678273102463e-09,12.8504297338212,"Upregulated"
"TNFRSF11B",1.22867858935208,5.74195998934524,7.41068153243216,2.9768827379106e-10,1.68869925820251e-09,12.6801255482564,"Upregulated"
"COPG2",1.03601014504889,5.56253774796019,7.35781925094006,3.70049227534034e-10,2.06848608136976e-09,12.4641002603672,"Upregulated"
"SDR16C5",1.32898643158524,7.83820191029121,7.35517193761143,3.74102621973896e-10,2.08923327862401e-09,12.4532856069934,"Upregulated"
"TNFRSF6B",1.25563483337949,5.92011143715864,7.31567215742364,4.40119387608645e-10,2.43346082868331e-09,12.2919682435042,"Upregulated"
"ALCAM",1.03232618486564,7.47589200978991,7.3054104124367,4.5909461105928e-10,2.52694932978007e-09,12.2500733447803,"Upregulated"
"CYTOR",1.03659371309979,7.22564222389653,7.22690587117508,6.33984566329123e-10,3.42089968217602e-09,11.9297737573972,"Upregulated"
"RUBCNL",1.1443126848359,7.99544407774448,7.19549878516547,7.2131374922579e-10,3.87036107688736e-09,11.8017399869003,"Upregulated"
"CIBAR1",1.09349124800646,6.03665322289315,7.1601634414869,8.3397714567222e-10,4.43594572263008e-09,11.657770701702,"Upregulated"
"CFI",1.46154530695049,5.57349337675753,7.04979581219977,1.31169697537697e-09,6.78795782404445e-09,11.2086680045632,"Upregulated"
"HSPA4L",1.25491751739446,4.66320102400733,6.81888334907166,3.37455379844821e-09,1.65523713997165e-08,10.2723193783731,"Upregulated"
"ANXA1",1.01824367578026,9.31896187734577,6.80388800896133,3.58761832026981e-09,1.75458453316662e-08,10.2116867533316,"Upregulated"
"L1TD1",2.59077893177534,6.73011846061029,6.76638847982275,4.18085452611278e-09,2.02907204498461e-08,10.0601614869866,"Upregulated"
"KLK6",1.20241651064508,4.73262886778501,6.76463260281761,4.21090698686873e-09,2.04144948821497e-08,10.0530700868539,"Upregulated"
"ZC3H12A",1.02123221071099,7.02050129600295,6.69407282247884,5.61405336357866e-09,2.67989949734598e-08,9.7683796057873,"Upregulated"
"RNA45SN5",1.07198507085342,6.72999364939548,6.66043023737322,6.43811757519273e-09,3.04788529501896e-08,9.63283689885701,"Upregulated"
"STYXL2",2.90486854905091,5.18847182479904,6.59333746807678,8.45748148535374e-09,3.95185249532198e-08,9.36292494773887,"Upregulated"
"SCD",1.1663235155564,7.51375790413407,6.56276970604261,9.5753898354526e-09,4.44363991857796e-08,9.24013453241378,"Upregulated"
"FAR2P2",1.19779823948164,5.88367501950547,6.37567425854736,2.04258174251405e-08,9.09246338779312e-08,8.49126962363895,"Upregulated"
"REN",1.01785943888944,4.71592960029066,6.28150109647283,2.98604688406712e-08,1.30266650460968e-07,8.11623652147213,"Upregulated"
"SLC6A14",1.89023206163285,5.37231528282226,6.18406436360047,4.41760984578804e-08,1.88644001728971e-07,7.72967934807676,"Upregulated"
"NETO2",1.68037954378973,7.04193088615794,6.06167447412783,7.21094867485884e-08,2.99340875275942e-07,7.2464114725597,"Upregulated"
"DEFA5",3.48210233597261,7.36708991482792,5.99770198898806,9.30729030226628e-08,3.80592428413742e-07,6.99488959635881,"Upregulated"
"CA9",1.01377750408873,6.34339105952275,5.86610509232014,1.56992898870745e-07,6.24295265674212e-07,6.47998395753883,"Upregulated"
"TMEM71",1.26982724473468,5.35593318162037,5.85375778983268,1.64860495743335e-07,6.53456125336668e-07,6.43185213450246,"Upregulated"
"MSLN",1.49691139334198,5.67224592364199,5.80106480126426,2.03053126271655e-07,7.94706431033324e-07,6.22680762170991,"Upregulated"
"LCN15",2.25897345095688,7.25315173106831,5.75658426664197,2.42004792045323e-07,9.3577227200321e-07,6.05418628172848,"Upregulated"
"CST1",1.01404424413761,4.29825950023172,5.46135810368019,7.67840091586646e-07,2.78799985739439e-06,4.92014102086898,"Upregulated"
"CTHRC1",1.09304754912723,5.53530865538709,5.46092685514805,7.6912563295936e-07,2.79211482748905e-06,4.91850029626953,"Upregulated"
"EPDR1",1.23022505573024,7.21147012085332,5.40554724899956,9.53097794038669e-07,3.41335941079266e-06,4.70821195791346,"Upregulated"
"SERPINA3",1.29139207235813,6.20719105124319,5.40198094267175,9.66328544197888e-07,3.45871692048971e-06,4.69469799547457,"Upregulated"
"AXDND1",1.50863625025289,5.62848189125696,5.3737078473063,1.07781735187056e-06,3.83307547669305e-06,4.5876835720059,"Upregulated"
"APOLD1",1.09622607429521,5.64731216182777,5.37236373080622,1.08342161785102e-06,3.85151239995886e-06,4.5826014845006,"Upregulated"
"CSGALNACT1",1.05375549908073,5.18804838900135,5.31533829228734,1.34952078441159e-06,4.75325738162254e-06,4.36744986158179,"Upregulated"
"LPL",1.19402257014002,4.67549996550131,5.25519402070467,1.69980801478975e-06,5.89867152152205e-06,4.1415268890916,"Upregulated"
"IL13RA2",1.11058300882292,4.27658225163318,5.21837809940636,1.95681825297913e-06,6.72690660911664e-06,4.00375105516065,"Upregulated"
"DMBT1",1.85532156425186,8.99107217829335,5.08839519830195,3.20779421148234e-06,1.06713125047317e-05,3.52058240857446,"Upregulated"
"HS6ST2",1.1792277643672,4.18654165781332,4.96564622117849,5.09388641367294e-06,1.64881533404098e-05,3.06919972361787,"Upregulated"
"PCSK1",1.87616806269175,6.6344312900264,4.53104102217244,2.52287620705665e-05,7.38658199831081e-05,1.51356923113176,"Upregulated"
"REG3A",1.27884565994879,4.9342184833667,4.4883412498895,2.94218297505477e-05,8.54332421825593e-05,1.36463456077951,"Upregulated"
"UBD",1.26764525366565,7.76717576161576,4.34370512335001,4.92816311983417e-05,0.000138644748608312,0.8658062958463,"Upregulated"
"REG1B",2.44715568641254,5.44653868541549,4.24437491451367,6.99064609983824e-05,0.000192507724520773,0.528485156300039,"Upregulated"
"REG1A",2.48042140662405,6.6652108296737,4.02419773637412,0.00014957952828186,0.000393924260294273,-0.203040073505647,"Upregulated"
"CPS1",1.0111389389002,4.85189635036457,3.72714354414535,0.00040363168608829,0.000998867240974124,-1.15186206437782,"Upregulated"
